time,pm 1.0,pm 2.5,pm 10,temperature,gas,humidity,pressure,altitude
1740615974.787373,2,2,2,23.733515625,151447,31.695877257140953,1004.3651594966909,74.2363705328612
1740615975.800382,3,3,3,23.737421875,151173,31.941818027202654,1004.3699154218818,74.19649089827722
1740615976.8135667,3,3,3,23.738984375,151721,32.19916466980535,1004.3690622137449,74.20364525285973
1740615977.826515,3,3,3,23.7411328125,151447,32.42899301719123,1004.3640139879816,74.24597593571673
1740615978.8395143,2,2,2,23.7442578125,151173,32.60314311057419,1004.3691964607738,74.20251955904546
1740615979.8525057,2,2,2,23.7471875,151721,32.76624828106317,1004.374055035785,74.16177931404873
1740615980.8655832,2,2,2,23.7505078125,151996,32.87333688585061,1004.3709501009342,74.1878148732005
1740615981.8785205,2,2,2,23.7534375,152550,32.94108839412655,1004.3895868399767,74.03154271056724
1740615982.890456,1,2,2,23.7559765625,152550,32.96382133182011,1004.3834639578081,74.08288383894097
1740615983.9067109,1,2,2,23.7575390625,153248,32.95833740204232,1004.3826106284205,74.09003913209094
1740615984.9196262,1,2,2,23.760078125,153952,32.907944200525364,1004.3885436754847,74.04028975664382
1740615985.9325347,2,3,3,23.7618359375,154094,32.87998676813297,1004.3707912695482,74.18914671093212
1740615986.9456213,2,3,3,23.764765625,154236,32.801553150397126,1004.3722051478112,74.17729102225574
1740615987.9585006,2,3,3,23.7659375,154806,32.72861895965012,1004.3672593123063,74.2187630294375
